row,col
1387,1311
1668,451
2372,1103
2400,960
748,584
1696,1912
1700,1970
1267,932
1608,1769
597,942
660,1334
837,2209
2373,712
639,1476
2091,256
2368,822
2066,871
2301,1622
1697,650
2372,851
2389,183
804,2146
1922,1387
1581,356
1913,848
2118,574
2155,1085
1740,2283
1526,528
529,1021
1703,2026
2101,1549
1756,2133
104,30
338,135
1885,1593
1267,905
2331,911
1640,375
1678,2058
774,1380
1830,591
434,1217
2151,667
1774,2117
288,2212
724,2153
747,612
2439,1477
2155,2350
2063,1666
2207,1677
2338,1192
2095,236
2346,238
1749,1291
2320,230
469,1380
549,898
1670,1537
2105,1185
1218,661
1385,278
1285,969
2199,1906
1906,339
1452,1496
1860,356
2277,1928
1679,1927
2272,2441
1644,632
1301,1246
1851,1732
1316,1750
2245,916
1999,276
1871,1625
540,1348
424,983
1342,149
319,782
1859,1211
2135,1494
1604,1616
1692,230
1634,1181
357,1429
1535,1488
2341,1815
1444,1110
2040,791
1606,1466
1926,1105
2026,511
2403,1730
999,835
1748,1353
2441,806
2004,2037
2022,895
1516,1808
2238,914
535,870
2023,830
2136,795
1927,2125
1998,250
2215,2369
1616,2107
717,697
848,2253
2380,531
2447,1229
1771,2293
1876,1197
162,147
1526,2420
1458,1045
2050,1046
2330,1636
1899,173
2162,742
768,2214
79,62
1237,886
1298,1223
653,668
2234,2305
1717,1488
2377,1173
756,643
1992,664
1790,1427
606,664
1802,1705
2042,1224
418,932
438,844
1687,577
414,931
2314,977
598,1488
1586,2425
2383,2264
1582,1614
1567,680
2308,516
1792,1318
456,1230
354,767
1580,1722
1751,671
2004,288
1511,703
1464,641
592,759
563,1487
1791,311
1770,523
1698,1716
1733,394
2394,2292
2321,1203
520,853
1807,1402
1057,1048
2218,132
2362,473
932,1894
399,935
1500,1608
2078,1630
2132,1356
1920,1908
672,749
2301,193
329,800
2027,2222
542,627
1556,1275
2114,252
2406,165
2369,1367
398,954
1444,1577
580,1244
2163,51
1805,1412
2253,1736
2362,1598
1614,2103
1912,1981
1992,1276
1389,1263
640,972
2255,1326
2345,913
1234,711
2296,1278
1370,239
1410,1247
1681,1247
662,1589
579,814
1448,1613
2089,1019
2110,1908
1764,670
2364,750
1686,1340
1908,562
634,733
1832,1497
638,1522
1795,565
1969,207
1958,323
1642,1186
543,1524
2088,2407
2079,269
1347,1217
1945,1793
2334,868
1400,2410
2178,1967
2316,1193
534,809
1504,1905
1863,1303
790,2163
438,1112
386,788
2278,802
2068,1636
904,2242
2269,51
2015,889
1834,396
681,742
1882,817
2152,1122
2135,673
1422,1202
1333,1215
2173,1636
1067,975
2378,1085
2441,2390
2287,924
1791,220
2321,1101
2209,2220
533,1035
1448,1769
878,874
1940,590
2337,1779
2052,773
2283,1828
1856,1646
2350,338
1880,621
2140,2329
581,1291
344,1345
754,1546
2422,153
491,1055
1374,1774
2110,2025
1905,1971
24,27
1504,1335
2317,1085
2358,1031
2444,903
2433,1590
1598,1908
1700,1670
2406,710
1062,948
770,700
686,1588
1971,443
513,833
1676,631
564,1046
1975,373
2120,210
593,1266
2319,624
1805,1435
1649,1710
2312,2379
2305,1011
2203,1868
1697,562
2129,1486
2185,229
608,806
1413,184
1576,1728
2424,1784
1589,1827
953,840
1378,1301
1883,413
2385,149
2301,592
2055,102
2313,1121
1912,677
2385,849
834,2240
1983,1582
1799,2433
1533,1656
1886,1171
1420,1824
2109,79
2173,1147
191,45
1228,1139
552,889
2083,2337
2116,1618
1824,506
2093,409
1964,1369
1638,2193
1594,1213
2158,654
309,145
1676,271
556,707
1213,664
2265,2366
2201,1151
2295,2196
792,2223
2041,980
2179,369
1983,1758
2416,651
2408,92
1237,1162
2127,51
1986,503
323,17
2110,582
2070,1542
2138,1633
2434,1623
2061,2167
1520,1863
2288,2276
2184,497
1900,1179
2227,1865
2212,1983
587,801
1692,1991
2217,1868
2262,1187
439,2216
448,668
554,1363
2045,1275
2131,2014
1601,1952
2326,1314
1362,890
2445,2164
1726,1898
130,276
2139,1215
1468,2423
2046,915
200,81
1738,307
1379,560
1444,588
1900,1481
1352,1005
1479,229
414,1133
585,1219
766,760
1961,2126
2218,1901
1892,1581
1904,99
2362,738
1484,513
2428,780
635,1406
440,800
319,1427
1623,1333
2324,2398
1848,184
2039,100
2447,754
1899,1271
2214,2210
1551,530
1489,1723
2303,1228
859,2213
2088,1035
2311,1586
1723,2221
1755,2369
2317,2308
579,1009
1200,645
1788,552
1950,263
2201,1501
2096,1364
777,1689
1888,1519
637,874
2144,931
562,1465
1705,1759
352,925
1984,1427
2143,1918
2109,732
1378,1664
303,64
427,1091
1199,671
2307,197
1635,129
717,1661
1449,1389
456,737
1968,1811
692,2158
1531,1833
564,1101
2119,1831
1470,611
2352,349
1431,1154
1766,287
1980,2073
1898,1806
1769,1903
1887,588
1990,1553
2435,126
1950,314
1824,137
351,865
1601,664
1645,1480
2087,970
2149,560
1725,1192
2409,1188
887,912
273,2239
1219,892
1818,2030
1400,1266
1406,1704
1491,258
1661,1091
1261,897
1486,592
1777,1952
1848,2239
2201,2171
2437,888
1352,865
2155,1677
1358,877
1771,2024
2077,1139
637,1296
1756,1498
1239,647
477,1462
2360,311
599,898
458,784
191,264
460,973
2405,1648
431,1327
1575,1482
1372,134
2284,1757
1908,301
1908,1513
1401,862
1304,738
2437,74
675,1581
2195,550
401,743
2020,818
339,1362
751,1625
2306,1573
1741,327
1668,576
2235,1324
2377,2247
1272,1094
1929,1807
724,934
1517,183
847,867
1902,86
2280,1509
417,1404
1109,1020
1644,1822
1950,514
1496,345
1250,1129
2003,389
2000,655
1061,969
1957,2041
2403,1881
1454,1658
2378,1460
1500,541
330,1000
2209,271
2146,1107
1849,317
2029,1122
589,971
248,162
1407,625
365,1366
1417,1441
2166,1017
1781,1594
2022,1799
1832,1838
902,1871
2108,1485
2273,1134
1223,731
2286,450
2435,726
2336,161
2138,656
1391,1693
1323,1711
1700,1345
1569,574
1548,1915
2394,967
1859,497
2047,961
2245,1067
2336,1387
429,739
744,1714
476,772
2344,1595
1602,1255
1743,1328
2217,2197
1223,1823
2334,2291
467,715
2185,242
122,295
91,182
1825,2176
2260,2063
753,1592
1906,1935
1326,765
1907,222
1528,403
1668,1755
1715,1914
2157,184
2359,883
1768,1334
761,957
2117,1178
354,2237
1872,1626
2159,825
1984,733
2082,809
2168,513
196,1347
2310,483
1314,1039
2428,477
1282,1020
2327,113
1946,560
2231,71
1061,1034
2118,2037
584,1050
1965,2106
533,825
1855,2255
1722,1555
599,816
1174,698
2124,788
2226,1470
1995,1240
569,1494
1863,2209
1097,1062
733,2188
2129,1430
1931,1588
1576,615
1758,196
2045,996
2368,908
585,1338
1910,193
2312,1294
2257,1704
1634,2415
1977,1747
734,1655
2127,1355
436,882
1782,472
1219,631
650,657
1351,1240
372,1194
2301,1251
1336,1218
1919,388
1166,1000
808,850
2052,2070
2369,1186
1821,145
2015,448
1450,1548
1406,342
2275,1911
1770,2183
2160,145
2139,883
2262,989
1444,266
1740,2135
2291,2082
202,156
2330,1716
690,1558
1652,430
810,2132
1555,328
2173,1713
649,1671
656,1047
1533,1376
1986,1499
1995,448
2190,2189
978,936
2138,520
2096,908
1783,612
539,944
784,2197
2231,982
2122,292
2233,1222
1828,682
502,1338
2149,103
447,773
1541,1290
2367,1638
2346,621
1604,1539
800,660
2035,352
2175,826
1521,183
1892,771
1419,1345
1628,668
497,1378
1174,705
1616,1277
251,35
2027,134
1630,225
519,1239
1424,1222
2170,757
1076,1079
2156,1139
2107,222
1807,2230
2177,217
2348,606
1679,2052
1771,1829
1895,2226
1081,1092
1759,639
2159,1376
2052,1069
451,1022
1659,438
2177,1964
2280,1000
1716,1523
1630,1746
1218,912
2021,1938
2119,1130
707,1401
1200,711
1680,1923
1760,1483
726,1464
2162,222
1665,1178
1453,1145
1704,1179
2323,931
652,1079
2317,670
1805,286
653,711
1811,675
1537,698
326,701
1618,1521
706,958
2262,1907
2164,1606
606,997
2274,852
2041,1951
1462,464
2310,600
2201,1447
1399,1672
2346,196
1829,1727
2433,131
2296,838
1830,1810
1954,1179
2045,1888
2309,29
405,1354
1462,1391
2033,708
1597,1629
718,745
1185,921
2063,841
2433,1297
2080,1761
1540,1334
580,2136
1998,1543
2292,1711
1599,1391
2126,1990
1077,1094
441,1112
2322,2186
2294,1795
2188,731
717,1474
30,3
1982,1610
2278,2002
2146,977
618,817
2009,479
516,1411
2144,1616
2149,1605
2387,2254
1179,986
1807,2014
2043,647
1605,1071
442,1284
2093,2397
1678,1274
358,701
1693,263
2331,276
2160,1037
1711,303
2342,258
1690,1586
500,1061
1220,1134
1396,374
1257,1143
1527,1641
298,70
1818,1681
648,2146
2151,2154
2304,941
2293,1472
2414,2161
696,774
2369,1298
2093,1121
1897,659
2150,397
2032,75
2032,1174
2367,1192
1728,2096
1911,1372
1431,1618
2202,805
558,855
1672,1886
1290,1805
543,979
1718,432
2195,863
2324,2220
1904,1360
1704,2414
1197,670
1410,322
1236,1823
1999,742
2420,820
2081,1904
1925,1341
109,241
2281,1872
1267,806
1871,224
1347,977
1975,1696
1462,1770
1909,459
539,1543
2399,2222
2359,1317
2210,818
1566,611
386,1093
2366,1224
1837,600
1781,408
1275,1802
418,1152
446,817
2275,924
1653,1919
2396,620
1807,1527
2029,1424
2348,1390
2239,1035
1465,1298
1870,768
1732,187
2407,2443
2080,2080
1889,1201
1303,862
1594,660
2380,406
1462,514
1914,1748
2315,1728
2018,729
912,990
1891,875
528,624
1836,172
1519,1465
2102,1496
2007,1553
1562,187
1984,434
1988,416
1605,1648
2195,1963
1968,722
2288,556
2016,1877
92,245
1564,401
1930,424
2370,824
570,731
522,853
621,1246
83,19
2347,1823
1937,446
1419,1522
1998,149
889,891
2058,731
1305,1778
2316,1907
643,1316
2151,1206
341,1282
1219,898
695,939
2139,115
210,57
2032,622
2352,1662
1163,1031
1713,1312
408,2203
1977,692
2402,515
1570,1895
1349,1824
775,761
1038,954
1181,980
2154,1172
732,1652
1838,1982
1831,2070
287,86
1583,1885
560,1408
327,4
1893,2054
1508,252
2306,97
2332,2423
1387,1281
2082,490
1900,2291
1750,406
870,1786
1704,161
1471,1403
859,790
1310,978
2343,1889
2403,992
1873,1834
2188,139
381,1049
647,602
430,1069
510,886
139,184
1688,1509
2423,180
1411,482
1800,1193
2432,115
1703,2439
443,1137
2013,1540
1228,1031
1462,335
1088,1021
1510,1669
1976,1592
607,877
2193,763
1663,1118
48,175
2348,1812
1884,1399
2336,939
1976,140
2239,477
1712,604
1859,1166
1989,1267
1937,797
843,860
1441,373
441,1352
768,1557
2078,1372
2229,1426
212,1303
1961,1401
2023,1143
2238,1809
1596,1991
629,895
607,687
2240,850
1976,291
554,699
822,2151
1440,549
903,946
2227,1094
1550,1938
1400,1245
2406,1806
1340,869
508,1398
2074,850
2142,1499
2106,1567
1865,152
2321,20
2355,1001
1675,1992
1376,861
1561,1569
2306,1489
1389,1751
1192,1705
1891,634
1610,193
512,644
1738,1803
2338,136
2072,1396
1872,1548
1633,462
1718,2292
2133,972
2350,207
1671,2166
1898,1282
421,796
2344,121
902,2301
1355,1780
2191,1423
1435,401
1777,659
757,2168
1636,1161
2376,1765
1733,2102
1607,1308
1796,2317
2244,121
2150,1206
2110,834
431,1018
601,1442
1148,904
1293,1667
1425,1470
1782,1170
1761,1153
445,1220
2241,453
1949,1655
648,680
441,1182
1456,1463
1811,206
1768,2095
2247,2166
1277,874
2154,650
1741,1287
1300,993
1354,1064
1912,1682
2306,560
2162,941
1781,2425
1267,1869
1857,677
1355,814
897,826
1526,580
1954,1774
1988,1863
580,916
1816,101
2092,243
2002,1639
2394,1164
374,1101
2210,989
1641,1856
451,981
1293,677
1288,1771
1914,2084
1606,1773
2188,2322
1257,1683
2154,934
1520,314
1847,2235
2064,173
1289,1161
1481,1819
2381,1295
585,1557
2032,635
1207,912
1397,870
1809,381
2226,2365
449,807
1753,283
1983,129
1327,689
1391,1126
2213,248
1984,1006
1200,1781
1599,1860
1948,946
224,96
1624,1965
1343,808
220,113
1565,1693
2170,126
1371,1022
767,2152
2412,1584
1430,226
2208,1736
2225,284
2075,376
1278,1763
2060,117
2010,880
1273,1723
1848,1267
2142,1070
1450,1067
2297,1165
2367,1158
1663,1373
531,1261
1335,451
1584,275
2079,937
2183,376
2336,468
1822,1763
1932,382
2217,877
2017,1149
2189,1903
360,881
2141,1055
1739,157
531,1209
1543,2419
2341,1737
1799,656
574,1507
2282,2044
1388,1010
1486,2403
1820,291
1177,645
1836,1843
430,1144
2037,1349
1642,1202
1140,806
2144,1188
1961,466
1606,1713
1839,1978
2193,1469
1853,1988
792,681
1828,1760
2439,194
1747,511
2009,914
2177,1946
1328,1041
336,1326
1459,185
1413,439
526,2162
1270,882
1080,1001
1622,1446
1398,1022
1699,2122
1801,1260
1899,1723
2194,612
1862,2292
553,768
936,905
497,870
2281,1515
1632,1214
2092,202
2291,174
2208,2341
1166,846
2182,1321
5,12
2236,2078
2092,1081
706,1402
1856,1123
2339,1313
2183,341
2028,117
1756,380
2032,1081
2250,645
465,1505
2230,1327
1824,2225
2308,497
161,90
2435,1335
2381,2446
1806,1648
2150,280
1512,1471
1420,1022
1388,986
2052,1402
551,1452
654,1313
1428,602
638,1351
2333,1211
1235,1825
2216,1822
438,952
2424,1073
576,835
2071,2421
1474,1513
2425,2411
1982,1917
1843,173
2068,974
2246,1609
1828,1450
2079,199
2268,1864
1823,2078
1698,107
2049,926
1704,1363
1743,1831
344,920
299,1301
1346,1035
277,8
1899,196
1595,552
675,1597
2046,1754
919,919
1870,1432
1834,2340
2427,557
607,2169
1867,2140
1697,2118
156,65
2172,2328
353,691
2438,194
2442,2350
2188,104
2337,1435
2320,1916
456,1039
1673,527
1004,1082
2100,757
480,720
1333,914
1025,873
2422,1288
1601,324
1854,181
1724,1437
1954,208
1055,837
1814,457
2356,2348
2174,1982
1359,1688
1884,761
1357,974
1826,1390
1895,137
2067,2378
1150,873
471,1165
335,767
1910,1327
2364,520
889,861
2200,1754
2101,787
590,1401
2295,1405
2372,1463
1009,859
653,1674
795,942
1808,2343
2254,2223
1811,1560
2033,1241
2446,413
1481,1086
2102,436
2045,299
180,162
559,737
2367,237
1714,1759
2105,1986
2051,1627
35,170
904,935
904,1797
1612,1347
1436,973
2133,1504
2039,1217
1758,1780
2024,1934
1620,1979
1949,328
2260,528
722,571
603,1389
372,1113
2314,112
1439,1545
1316,241
2332,2232
1389,1807
2163,698
1399,1087
1922,795
1587,326
1932,1548
997,854
236,116
1730,1621
1883,1107
864,2286
2293,1442
707,1520
347,81
2107,643
2378,2132
2074,821
1183,840
2392,319
1850,2272
1759,1591
1835,585
2393,1391
2116,2407
1981,1189
1956,623
1237,1086
417,1368
577,573
2106,997
2323,1412
2429,1697
1936,1025
1718,1291
2096,1694
1614,1731
518,791
573,1358
2106,1937
1763,2314
1338,1762
2221,763
2019,1530
637,1243
507,1414
2422,849
725,1726
2018,1967
731,984
2058,1656
1610,136
1586,279
1903,1912
2255,301
1942,1872
2067,501
382,1441
2353,2187
1819,439
1774,2105
1968,1114
1943,1653
1416,1239
2080,1526
496,636
1662,1772
1246,626
1428,517
1526,1857
1896,2142
2350,495
1648,1527
502,1048
1366,817
2299,1829
2226,529
2259,1398
2051,2273
2180,72
657,902
2340,1176
618,1372
1923,1030
1555,1477
2385,1375
2321,2311
2046,1630
2257,39
2256,2265
1815,589
601,1499
1849,1121
2097,1452
369,803
1380,1175
2271,894
239,82
646,680
2399,774
524,1502
2366,1731
775,1440
2219,477
2361,1716
2267,302
1938,1106
2346,393
1879,404
2299,706
1282,768
2433,1465
2439,1555
1904,1557
536,1395
2098,54
2082,1439
1073,906
2101,337
596,1101
2286,335
513,1420
1442,1272
1602,1073
2107,1797
1917,1571
428,643
1190,1018
201,153
1719,2331
2345,369
1720,1681
1468,1820
621,920
279,138
2272,755
2293,231
1470,1779
602,1377
579,1398
759,1391
601,2176
534,2123
1446,205
1439,205
415,994
1816,2160
1352,546
635,2145
680,2145
1784,395
1914,1671
2001,1610
2310,742
2235,29
2397,1701
2078,987
1521,1648
2204,2069
772,943
713,1552
2120,1038
2169,70
2134,1792
1327,1188
2065,2156
2083,920
2374,20
2342,1710
1519,1096
1562,1593
2003,1231
1706,1903
1659,491
546,1469
1425,1302
2005,1096
2396,32
240,139
1998,1992
1982,1037
1569,1729
708,923
563,1214
2146,277
1991,1184
1576,1702
1454,393
2419,1780
1967,1387
2377,1397
2144,2011
2005,1108
2423,2350
2445,488
2375,1590
2164,2289
137,204
886,941
2069,1470
2391,1422
1952,1989
757,1583
2217,434
1364,884
1970,1496
1844,636
2126,1971
178,293
1226,1038
2154,498
1649,524
613,613
2022,234
2151,1616
458,824
1676,1823
1320,1669
2412,1729
2174,478
2266,1711
1828,1516
798,709
1783,1502
2171,1454
2346,289
2332,1532
1225,938
2247,860
1590,1411
1397,1190
912,2260
1590,539
1610,1439
2115,722
1381,1871
1414,1741
2093,2242
1944,222
1967,625
1993,1352
1237,1037
1390,1872
595,1311
2045,1500
2430,419
1489,1836
2246,1195
1956,2059
1736,312
1693,2069
2166,1555
2102,1399
2195,1545
320,720
1041,870
1800,1636
1288,1808
2267,2408
1706,1782
2343,1507
490,2145
1946,1066
2291,2138
1912,260
2251,1124
659,755
2284,1847
1339,450
2219,2144
2222,878
2017,553
1801,1648
1740,390
748,898
2118,1947
1406,370
1363,301
1745,122
814,1745
1455,1127
2101,581
855,727
2069,130
1665,1299
2276,1913
1515,1655
2316,2105
2385,1771
1659,1239
1322,244
1824,377
106,273
2383,2249
2073,600
324,2213
1614,1104
2073,1184
649,651
2305,665
2051,541
1445,1628
2268,751
1486,1311
1607,1369
1671,224
1806,1323
732,826
1582,1461
2014,1265
2043,1818
1561,1523
2286,939
2224,473
1531,450
2419,1175
1376,2434
632,2116
1492,1547
2262,290
1483,1339
1121,790
1806,1249
809,711
131,144
2157,167
389,1280
2055,1835
1597,1689
2267,1911
1368,877
1389,1689
1261,868
2205,2346
1806,2372
2281,281
1957,1647
1575,695
2374,629
1401,1005
2336,1327
1883,392
1748,2349
1962,154
2355,1279
1493,1075
605,1562
1394,134
2219,337
1880,358
369,1050
1964,1264
663,564
2249,679
1374,502
1758,1838
1787,1231
1452,1440
1952,805
1712,1750
521,1307
2382,767
900,842
1446,219
2113,601
2258,1204
2285,238
938,862
1129,800
487,668
1806,2075
1030,847
1599,1604
1358,636
666,1685
1137,893
2314,1939
2078,1628
2355,2135
1517,1827
1728,2329
2343,926
1467,437
2149,1765
900,1814
1436,1337
463,1030
2046,56
1442,1831
748,2162
1626,1171
381,2269
576,1539
2265,470
611,1044
2333,846
2263,100
1856,104
2130,938
2361,1605
991,852
553,1554
2181,545
1542,312
2248,826
1028,1023
160,21
2021,250
2135,1654
2222,1270
2408,528
2021,970
2400,1721
2383,856
2338,487
511,1081
1512,325
502,1141
1980,574
1303,652
1909,1866
1240,895
1764,589
2349,2193
752,2185
1710,465
1378,1838
572,794
1710,261
1604,1216
656,922
1803,330
323,1422
1731,2190
2410,316
2158,1408
1227,698
72,5
530,1444
2205,752
2364,458
2422,1586
1749,1915
1479,636
1849,1813
2248,2276
72,64
840,748
777,797
1644,1650
1854,1800
1575,1685
1435,1303
1459,2434
2421,959
2265,2077
2128,1302
1466,1841
613,943
1923,1146
1901,1128
460,1217
1480,1179
1694,2182
2171,344
1920,899
2109,271
1508,1181
2183,1878
2163,297
2125,2294
1214,806
1588,2424
1578,136
768,1556
1508,1803
736,658
2324,1117
1263,749
1563,345
1690,400
2350,205
486,948
2080,2086
2341,2425
1059,825
1527,1612
2105,747
737,986
687,632
1391,138
2420,1351
2208,442
624,1022
821,2194
1316,685
1312,1081
1751,1505
1886,821
1819,1694
2066,1573
1937,1155
2196,2384
883,812
625,1428
2419,297
2001,1081
2193,2446
2430,78
1227,816
1689,1940
747,702
1706,1285
1950,1140
2132,2262
1011,864
2187,780
1471,1796
2185,808
2270,1675
2297,813
1768,185
1792,1446
1442,1148
818,1749
414,670
1697,1771
250,1342
2372,213
2280,780
2297,770
341,1318
1812,262
1121,965
752,1533
1543,1596
1928,867
510,975
2079,383
2146,2129
1884,794
2163,1811
551,1235
1507,1840
2168,294
1859,1522
1564,1799
2117,1777
2066,1949
762,854
1422,611
561,762
719,1447
59,256
214,131
1925,1801
1957,1364
2260,508
364,728
2202,1371
1431,1119
1154,1033
2263,633
514,901
2258,378
651,1032
1393,1180
1423,563
828,696
740,1000
1394,1349
1547,2417
1792,156
1484,667
2446,987
1289,838
641,692
523,1239
2251,1577
380,1055
1551,1730
1272,957
873,912
2071,1951
1689,1997
1736,1182
1454,1629
2409,1660
1516,1574
2328,1669
676,566
2292,1049
348,2183
2397,324
1698,2174
1638,2223
427,938
2121,787
1867,1391
2244,470
1973,168
1883,2008
2109,1624
1812,1237
1229,1790
1797,1773
1756,2296
233,86
1742,1417
1389,590
1630,1228
2134,716
1645,1344
1902,2092
2312,421
2026,634
2241,1793
2078,808
1691,2332
629,656
2419,1492
2382,504
2100,360
2299,1811
962,1015
1289,1051
562,1281
459,778
1455,416
2052,1121
1812,1899
1633,2088
500,1386
1608,483
750,694
2287,1368
1833,1885
1531,1185
1779,1206
1646,1377
1260,1006
1782,1484
2219,2288
2096,2377
1272,896
1418,2437
620,895
2125,1956
2445,172
1614,416
1578,637
505,2153
1405,422
1481,132
1654,351
726,2181
1479,261
513,1155
1635,1365
2343,209
263,151
2129,576
676,1580
1587,1876
127,43
1927,1812
601,834
524,1378
526,1060
1290,862
2164,605
2003,1086
1758,259
1959,2110
2113,1702
2235,1925
1694,473
1876,872
783,768
2343,780
2243,2244
1525,1559
2076,701
2170,1000
661,1679
130,9
1320,201
1958,255
2422,923
506,1474
2075,1744
1758,1460
238,1294
609,765
1491,1700
425,1057
1465,1035
409,1216
1736,1244
2137,225
2149,1135
1531,1234
1590,257
1091,939
1963,80
1594,1451
416,1126
400,1199
1829,1589
1784,1566
556,1367
1266,1814
2403,1662
1967,388
2087,302
2067,1852
1447,426
1939,2023
1667,2426
2238,341
391,1430
1495,1804
250,107
501,849
2205,2362
1947,262
2224,800
1824,2181
2130,839
1765,1401
1054,894
2256,1605
2014,720
1326,1242
1980,685
2215,1950
2336,1885
2439,1522
1906,668
2356,2281
1973,1006
2426,514
2009,1607
1889,2133
1984,853
1611,1800
2213,1853
2213,1371
2031,2221
1534,1897
169,162
1782,2029
1701,243
2146,1939
2180,1716
1690,1894
1538,1825
2131,957
489,1379
2060,1498
1547,1403
2233,2055
585,1165
1191,800
2121,2208
1515,1845
2150,1707
671,1308
896,1851
1809,2382
391,1302
1739,338
2443,635
1491,381
1322,214
1016,1006
1989,745
1944,491
1144,847
1387,995
1880,1088
493,941
2150,1103
2249,999
507,591
2006,980
1935,1248
1403,1779
1603,387
2060,729
1980,1958
1249,1724
1228,1145
2118,1151
1885,1158
1277,1114
2332,207
1773,1300
2283,1029
2081,1509
1854,332
890,2273
1477,1368
2394,1077
357,1412
541,1353
2097,2052
777,680
1970,129
320,73
1362,1093
1411,227
1805,2139
2262,1781
1194,853
663,1313
1370,247
2117,912
2257,2261
1834,2234
524,1078
2388,1310
2388,2371
654,2142
2100,300
483,651
2227,174
430,2213
2356,706
2119,535
1277,967
1254,645
1062,998
2154,412
1662,1826
747,924
2275,432
214,1331
1677,1142
1399,484
530,1123
1469,1725
2245,1430
481,1433
2087,2400
1744,130
991,971
1927,2071
1687,1920
1801,2425
2377,124
2226,281
2420,1674
2278,2030
1983,1598
1611,472
1788,624
1830,2189
543,1422
772,858
2190,1794
1179,1690
1988,1300
1817,315
2300,2262
2262,1691
2284,481
1725,1522
1820,1315
1733,573
2201,343
1969,105
2059,1129
1903,1311
1393,1324
1700,1235
2214,32
72,95
1258,1804
2243,570
917,923
1901,1832
1903,2159
270,45
2093,2087
2405,2131
544,1232
2220,2249
688,751
659,590
629,998
1905,1393
784,682
571,1245
2152,1817
2393,653
2161,1991
824,1757
1576,1286
1243,1700
1577,1594
1564,192
2322,1189
1528,1169
2212,513
1710,1592
1522,1862
2217,2215
1978,1419
608,1335
2165,808
1128,979
2177,452
2061,905
306,137
2108,958
2128,1323
2253,297
2275,1208
2249,124
246,159
530,939
2327,82
687,1009
2111,1563
2423,1300
924,1906
1173,1759
1939,1005
2374,893
2162,1760
2334,1505
2358,781
778,2161
2294,168
899,2206
1443,197
1795,1445
2377,235
660,2107
1442,1709
2444,2256
2408,1003
1600,558
2062,1250
2309,1772
602,611
1618,586
1659,202
668,602
1962,625
909,1854
2229,2310
2199,280
1258,1719
1271,1670
2100,1307
1166,940
374,1364
1897,1417
722,1583
1507,489
1552,1497
1746,2110
2396,607
1557,1475
2265,35
1661,2069
1501,1774
1528,529
971,934
1806,1929
2232,802
2181,1466
2171,1890
930,1853
2025,1667
1175,857
2071,1097
2326,1804
926,1857
2401,1580
2170,577
1643,1706
1463,252
1929,1742
1899,2007
1289,669
501,1484
1760,2229
268,138
852,902
1772,580
435,1104
1848,2255
316,1261
1217,1064
1751,2203
1717,2233
1391,1689
598,916
2182,1156
361,947
2424,2403
2121,2074
1898,1658
1812,1903
1855,328
774,1383
2029,1461
2376,734
1873,2094
2358,236
1524,1405
1571,1174
1721,158
1979,1034
1824,93
2097,1157
2327,276
1656,1652
1523,169
1345,976
1657,1647
2317,132
1518,1103
2217,2403
1229,943
1488,1042
212,323
1935,637
1720,455
784,951
741,1496
1845,2179
1726,2060
1344,356
1055,842
2311,293
1820,655
2093,1796
1554,1593
1897,92
2094,1240
2164,137
2337,1133
1656,2442
618,1634
2071,569
2135,1771
2422,878
648,888
1305,663
240,1391
2313,8
1984,1127
456,1191
2275,2200
1644,1469
2009,1595
2185,320
658,857
1652,330
1458,1562
2051,1010
2225,1580
2436,89
2071,1689
735,647
307,1377
134,254
1878,165
2314,1645
1969,580
1823,2011
2404,1279
1838,2043
1462,1496
819,2136
2434,1811
1793,160
1973,1625
2048,2275
1374,389
1247,823
1819,698
2180,894
445,900
1904,564
1585,1104
1712,410
1412,586
398,1035
1697,2216
2171,452
1632,112
167,234
1997,1815
1163,1079
1649,1841
1766,1445
1736,1513
1409,218
1467,593
408,970
357,2247
1285,866
581,881
1905,477
1953,134
2393,884
1620,1316
1989,1834
2172,2372
1270,1124
2242,485
1836,1393
2080,398
2065,1065
1835,1423
2406,237
2330,2226
2098,562
1790,1656
2003,2004
761,2159
1762,1353
1751,2045
1556,1335
2444,1806
2147,545
2352,672
1922,1155
650,1407
2040,323
1962,703
1085,850
1161,872
558,1141
1642,1134
380,1288
357,1347
1417,1245
2235,1196
1903,791
2283,483
1415,1019
2053,1848
2440,841
348,31
1395,2429
1291,995
1169,1704
521,1449
1656,1197
1802,1579
2261,1388
1402,1300
1881,2087
2325,1922
2426,216
892,915
2254,1155
2103,1554
1821,1433
1713,2389
787,720
2058,1298
1644,310
1997,465
1922,2008
603,977
2429,1421
1749,2263
490,859
1997,1065
1955,2054
1526,1359
2028,453
260,5
1807,2263
2170,593
2245,415
1588,1216
1750,379
2379,2326
2247,145
1649,570
1970,657
2243,924
779,971
568,2164
1792,2303
2240,654
2022,172
1510,1858
1566,1347
1588,1092
1860,2267
1507,1514
1941,1091
621,1264
744,756
1995,1134
1711,633
984,1076
1339,781
886,874
1751,373
1400,1757
1320,262
1409,404
2136,124
545,736
1981,257
2144,194
1318,1058
1915,1987
2213,658
2182,490
2188,2133
347,846
2421,1086
302,1280
744,1009
2442,2169
652,674
2331,1070
356,1278
1427,582
1622,482
1774,1333
2269,1222
490,1031
753,2146
1690,2075
1220,677
1285,1037
1525,717
1347,1076
1963,1532
2019,379
1309,612
1600,1843
1768,2138
2099,1407
2080,336
1954,461
1384,539
1771,691
2320,791
2282,2436
1959,1979
