row,col
753,2239
898,318
1059,2183
1057,201
1212,1640
755,2300
384,530
663,279
991,475
1171,1984
1048,1469
188,535
878,299
542,337
35,424
820,432
1257,119
1106,1589
929,711
323,2323
1956,2171
1016,1665
962,2370
1283,1606
848,1399
935,787
431,121
949,309
1310,2317
191,1119
449,539
1204,1512
778,40
157,701
291,1046
1737,87
1018,2052
2027,2405
249,1060
663,169
1130,87
1987,2127
259,914
938,1585
110,1029
416,7
1026,788
1266,124
350,639
0,445
431,106
639,560
1155,673
1917,35
951,104
1156,1986
371,351
769,503
2015,2267
1229,2332
128,593
1130,333
1279,409
1033,1888
1480,107
818,2300
410,420
943,2407
687,75
879,1716
1493,29
433,174
1554,73
1137,1664
656,62
1267,347
675,1258
644,1123
1276,1340
1009,779
2355,1981
1205,1581
1120,2242
626,2326
604,2365
738,2434
30,707
838,1323
1199,575
872,604
760,1338
873,407
1832,2369
1140,2258
1865,2403
863,579
520,2292
1925,2441
1113,1302
672,145
1133,1878
988,2306
1198,1456
278,2420
38,1065
1549,33
675,2235
940,1883
527,565
1310,1476
2021,2365
189,1049
1120,558
1210,209
64,922
653,1208
1343,132
134,731
946,2348
931,1777
1133,447
664,231
233,631
875,49
895,1573
282,611
1160,507
814,2283
922,655
307,2269
651,1211
865,343
745,1083
1136,1655
1035,772
446,363
225,2344
95,957
1942,2353
1076,1512
1198,1591
1160,1438
1063,1578
1178,2218
944,192
798,1086
777,2247
186,870
1288,1482
25,338
31,684
1275,82
1076,1508
457,472
979,2
676,2268
1278,506
317,1088
2397,2120
1354,1536
1366,1652
534,2222
142,446
114,520
1150,2185
6,516
1153,1560
273,556
1662,102
1242,482
203,478
927,1257
1937,22
1347,1392
169,506
873,67
999,2319
1359,1428
1204,2259
1226,2415
892,1133
1057,1353
1189,2347
86,2414
1373,1359
599,125
864,59
673,24
1210,92
957,1985
168,1242
206,1117
1031,1657
2045,5
209,1080
905,474
849,399
136,1039
1124,1502
840,1539
1046,2280
1082,2318
1092,1350
679,2240
280,567
742,2229
875,724
1991,2320
377,516
200,486
1204,2336
1129,684
256,995
923,1684
4,718
1107,2284
233,1153
1242,289
339,342
4,897
538,353
1172,1596
1276,1554
2104,29
645,2438
552,429
331,1192
989,1947
1,969
1059,703
136,2408
746,18
897,129
1210,2238
961,1691
1056,1297
987,57
138,2316
332,667
266,951
1213,537
2022,2183
1594,103
1303,567
962,1618
341,486
1134,208
756,1369
1296,114
991,1368
1103,2351
1421,1410
890,161
6,451
913,1756
2138,37
1016,2024
673,1164
222,2246
759,2359
541,32
529,371
902,178
799,1632
937,1504
928,1230
1142,1849
1108,2171
1051,802
698,2361
947,1567
1124,1338
1164,445
261,1027
1193,2201
863,1422
893,2429
894,1365
1041,1347
977,1297
992,1913
840,940
110,871
1062,567
973,1772
780,1372
1084,2209
824,575
886,305
324,2369
97,656
1062,1526
476,232
77,407
691,304
1131,576
817,2405
1127,518
1235,481
1115,52
1043,215
740,52
301,735
1949,2180
941,1647
271,711
1928,2254
123,1089
27,576
1680,57
993,2071
905,1744
1241,170
86,808
1011,314
436,360
314,603
831,1279
2381,1956
191,621
884,496
1287,403
938,306
1080,539
66,356
131,715
903,1637
212,623
1289,609
90,2385
1827,66
86,438
1113,2016
806,2288
1062,2097
698,89
87,780
1173,2342
1365,1395
1358,79
131,904
998,1547
900,589
1086,51
664,2320
1961,2351
1150,2193
540,328
1257,2176
311,467
83,577
1340,1455
1093,122
895,1129
990,325
1193,1962
1080,1435
998,1359
1233,2211
981,1791
1121,87
790,1160
579,472
968,783
2385,1966
1068,1653
1103,763
590,2325
873,400
128,1227
623,34
1081,538
800,1483
2384,1969
1155,533
1947,2137
594,553
872,701
27,987
78,897
819,1065
1158,2058
470,48
926,461
652,2300
1278,1381
908,20
1250,95
686,2304
1169,582
838,1715
580,2209
1094,650
1947,2405
655,237
1299,126
74,1019
1372,1587
809,991
661,2208
1205,317
1083,510
1075,2430
1018,1890
46,1055
1259,2410
1132,372
771,2371
967,1526
1268,2443
1237,207
8,363
1016,1889
1426,7
1228,153
1612,96
1506,2
108,2433
252,386
1849,2364
253,832
986,385
951,1358
1195,241
941,234
1937,2398
1267,1379
780,1513
1852,13
1125,562
1016,1754
1221,1968
1305,1408
752,1151
1076,1599
1103,167
958,1833
824,1657
973,2228
682,261
2375,1973
1192,367
1212,1581
114,933
348,1137
276,776
1130,562
302,1209
661,109
1963,2343
670,2366
246,603
772,1299
94,846
894,581
1130,143
732,2406
1099,768
686,1346
1144,1618
513,106
1043,50
466,190
1007,711
2388,1939
1023,30
156,680
191,2309
966,164
1003,1340
271,416
940,1326
598,71
938,1690
518,2269
315,1114
260,1044
877,1393
665,217
453,56
1209,1572
56,979
1210,1461
764,505
799,1008
956,2178
252,1218
478,2393
787,492
526,2371
493,554
2385,2049
1143,2266
209,1003
1070,2190
63,530
3,2422
1310,43
193,370
1177,321
395,564
1195,569
342,2394
1978,2375
1137,438
837,1421
598,2269
677,25
1116,2306
1311,2436
479,175
1061,1219
616,8
475,378
949,221
1206,1584
1008,2229
992,1712
1035,746
1036,1803
826,580
1249,2218
777,2352
959,1553
994,2409
391,1226
417,55
1019,1889
1947,2222
1308,1660
1636,54
667,1080
1969,2169
1082,2226
119,2388
1186,1314
138,607
723,1170
686,1376
350,554
698,175
742,1030
951,658
154,459
815,1435
39,400
963,2305
820,569
1223,284
1110,514
1056,343
545,2281
1826,42
906,638
50,1015
716,2291
1478,8
111,633
497,2446
1227,397
1083,15
886,682
132,972
149,723
25,872
1156,57
167,741
1163,2266
355,351
1039,346
196,2332
1415,1413
706,1379
217,1126
918,1623
661,41
303,2308
1095,1890
2178,3
1232,1651
444,514
454,2327
1199,162
92,741
234,1158
1022,721
1180,3
284,979
316,693
12,361
495,426
65,2381
595,2231
281,2272
897,2435
380,2428
1105,401
1944,28
1406,1390
1603,29
862,1692
417,19
978,104
893,1667
842,511
1108,1378
985,644
1688,12
625,466
792,1000
951,2295
696,226
92,612
3,797
1038,1447
1818,50
957,601
300,2396
950,632
1194,1526
979,151
171,613
1244,1642
219,2253
1019,675
1166,371
2367,2125
54,649
548,285
206,800
1149,287
66,681
919,1258
158,2285
941,1185
725,77
1045,143
1195,82
1024,643
993,200
959,327
387,543
1199,2238
70,938
642,253
1345,1323
193,618
191,642
917,630
957,532
83,661
843,3
1077,1244
215,526
861,550
438,500
297,590
1026,1126
2333,2107
488,2274
1452,77
915,1248
1052,1925
812,1580
235,396
924,295
849,1568
792,2433
1168,599
789,52
265,703
609,291
1007,1829
952,220
811,1054
900,722
1068,1128
333,1059
713,1378
284,334
948,1104
1031,1619
1236,2035
1124,2190
657,179
1864,72
741,500
1272,1406
436,119
1044,1141
892,192
1312,2409
1254,2077
1001,1545
1337,1644
1246,2439
321,1065
138,1025
384,428
114,2315
2,908
1117,1897
612,2306
1118,1836
795,1588
1196,1525
79,1146
2,357
1851,2373
877,1186
426,566
991,768
1128,1676
1356,1560
958,1615
970,338
200,397
1324,1559
1354,1640
703,84
363,5
972,831
762,1310
1307,132
820,1632
288,1251
990,273
90,932
936,217
908,488
813,1260
985,2041
1335,1433
1211,1509
251,2414
94,969
315,642
1158,2262
38,436
751,1098
81,613
1089,2371
863,21
390,97
1096,1263
861,356
1237,1491
1061,1434
1985,2416
792,1150
475,2341
895,570
1176,582
1236,1523
30,921
1042,741
1151,705
877,1482
1921,2300
120,780
134,954
988,1467
289,1162
1293,308
234,638
952,1873
982,1513
132,685
1067,267
1267,2216
216,474
952,400
737,2415
1090,1489
1197,2433
1036,1933
1802,90
1175,1357
2360,2039
539,2330
934,47
196,2262
30,918
60,774
698,2373
1598,111
168,958
1118,1390
177,1129
1997,2333
1263,403
804,2445
967,1467
924,1766
229,646
168,724
1264,340
1062,1598
1039,1335
987,168
244,1201
1158,2059
913,1120
381,499
1174,1408
970,689
1246,295
1275,1454
458,2250
310,615
1177,1425
957,393
1244,2273
1031,688
572,2331
264,966
983,299
1160,2350
1003,1680
1152,2017
922,2343
791,558
200,780
829,1253
444,65
1069,798
649,1101
997,389
61,928
1052,794
896,341
740,2336
944,574
660,195
890,1353
84,1010
318,1137
236,2408
363,1220
1552,81
1404,1383
370,12
889,1628
617,359
931,1608
1366,1407
919,731
1119,750
1189,2146
1155,1990
1218,173
1210,373
1120,245
90,720
438,2307
152,696
1258,421
651,1192
991,464
567,2279
832,1575
235,356
820,1425
1042,2111
341,672
948,1386
826,2308
353,2329
851,1314
179,868
1037,1185
980,770
1186,499
1072,484
275,867
1108,292
1125,620
1986,20
814,594
1126,662
416,2269
2377,2058
1236,1490
1238,1431
1933,2403
712,200
975,24
593,2355
781,1666
199,1121
371,450
778,1671
790,1191
464,265
130,378
847,486
43,358
193,593
1003,1670
651,133
241,1175
271,997
1287,105
1186,300
537,2400
418,2418
357,353
1029,487
290,407
2434,1982
538,2320
1015,1815
624,2
1953,2156
359,2354
507,432
1007,1537
994,1804
1639,97
1174,196
218,2288
171,454
710,2354
304,2357
1196,1923
845,1311
1089,1870
1334,1495
66,376
71,687
1070,1120
1,2400
321,339
1067,5
1188,24
1291,350
651,192
127,1015
1135,138
1262,445
999,2232
577,321
367,2401
895,1742
328,1047
741,1069
1583,36
815,480
838,1500
688,163
1197,513
1141,275
1327,1651
590,2321
142,578
323,1049
232,937
2423,2058
952,802
861,2429
263,468
1280,330
1164,1796
139,367
898,1177
613,2
951,2370
299,745
196,1091
113,344
573,2225
371,368
1277,264
559,241
486,316
227,367
286,1218
1181,2167
702,2318
213,378
992,1733
797,1151
1293,42
1140,443
1297,552
1941,4
800,1201
606,2389
1170,1366
1060,393
772,1000
210,625
970,1710
202,1116
810,1651
1139,2174
69,960
673,505
674,230
156,1236
964,1534
1044,1653
550,202
1196,2267
348,573
488,2270
77,2372
246,888
741,519
1571,35
2361,2023
252,771
223,926
1081,31
1306,1323
191,484
189,2335
334,647
977,1300
514,2392
540,294
1902,2335
1254,2269
1143,1624
1080,555
799,1535
433,462
115,2315
186,2367
537,2337
1251,2368
1301,68
335,544
602,2395
524,278
1639,47
1908,2399
613,2318
505,398
914,1692
132,754
1121,714
1957,2292
1026,39
949,199
977,420
2440,1889
1115,592
185,432
735,231
1079,1456
67,500
1022,1559
115,1041
996,1998
179,2317
224,1290
292,2280
589,2289
971,2012
2036,2186
879,1579
1104,2105
426,541
400,382
971,1609
1395,1438
407,295
1091,558
869,1139
855,476
1054,1175
919,597
591,382
937,104
658,1077
163,1137
95,728
55,2379
512,2255
1231,1356
1207,1521
653,90
1676,85
551,126
1066,1673
398,2351
1133,77
1071,663
1198,1927
1050,256
95,356
759,1104
1331,108
1003,1296
1098,296
953,752
501,534
1032,1223
1203,2127
894,1571
819,1534
20,755
1232,129
986,237
463,52
1012,2279
1088,1300
361,581
192,398
100,2390
1406,1644
1056,1983
1007,47
821,1112
1243,2059
2435,1999
1305,1407
1071,2069
894,1046
1153,2337
2036,2433
455,165
1435,38
1332,56
75,353
907,87
886,1003
1079,2135
4,738
1000,2029
1172,2213
296,468
991,565
527,2407
179,580
1076,1710
1150,18
271,2431
1106,104
1143,1406
221,2261
123,774
2375,1971
1061,2223
96,2363
460,72
172,1231
327,348
860,1079
1073,2093
1939,7
260,2385
1913,2355
1108,52
345,1071
1042,1700
775,1011
662,343
1015,1170
555,360
999,682
1425,44
174,1155
307,1239
1309,596
977,2035
1094,2000
1171,155
1162,1568
1317,1351
1371,12
2026,2182
2044,39
832,1054
46,738
661,2235
733,2408
167,885
371,537
1107,139
1400,42
459,171
858,682
1092,522
394,2390
640,45
726,1334
978,1965
1211,2319
992,1371
298,833
440,588
954,726
247,779
1094,37
1216,491
1863,29
616,2324
120,633
351,1087
90,481
419,466
1050,2302
1060,1326
301,565
885,75
569,2438
1001,2431
825,1517
1262,303
1100,1662
2400,2082
1937,60
254,867
824,1221
1221,2076
1106,171
836,1328
626,2366
1079,1433
912,1649
2012,42
398,2354
606,22
290,685
897,78
1294,478
180,1090
1216,2392
780,1033
1346,1337
867,360
796,1481
671,2299
460,488
429,582
797,566
591,552
724,82
497,517
974,217
562,423
1447,53
112,340
1248,2023
1063,1584
388,35
1945,14
992,1749
1330,1483
789,1026
2447,1903
39,455
131,687
182,588
488,26
1414,1400
852,468
957,2346
431,2289
1214,1662
477,404
835,1594
1022,560
1155,636
861,994
888,1632
136,575
1116,269
361,2395
522,497
1034,1406
864,2359
509,38
154,649
674,2227
355,1241
1937,2284
684,155
958,1650
1173,1897
409,641
1213,470
1028,123
488,2226
1135,634
837,1289
796,1314
407,68
1004,146
730,1186
219,1252
692,2208
80,947
482,448
1010,752
810,1230
298,358
876,1589
939,360
621,2285
1237,527
1098,3
72,834
2332,1976
162,2353
1072,61
241,1150
810,1154
621,205
1291,106
256,757
1257,2171
2030,2338
798,1503
2008,33
912,1167
234,915
622,238
942,1334
1519,62
1084,221
840,1528
912,46
1182,245
1130,1867
1123,418
9,832
1674,26
2130,10
1241,2257
1077,41
69,755
696,216
1746,31
338,1062
186,1240
1868,2366
313,321
220,598
949,171
1056,1358
718,1358
908,1022
1012,823
10,837
903,160
1043,2169
762,1311
852,1646
1167,2078
1074,2208
442,2353
1076,2213
1707,66
1020,1487
795,2317
328,455
1124,2349
0,845
75,1112
139,1061
344,376
197,2265
902,1671
439,2285
2023,2267
1095,1946
143,1115
1978,2401
1181,316
1231,2139
400,467
1212,2213
742,74
1129,1757
450,2399
1350,17
1021,2060
101,449
917,1326
912,1409
1025,1746
236,1042
940,1116
1282,159
234,2447
997,1114
1095,1383
843,1526
1142,429
351,591
1923,2165
437,294
1982,2438
2447,1989
1275,1497
1217,313
1122,230
652,1131
175,1213
1114,2373
715,1135
1313,1407
920,1523
57,611
194,2420
489,5
943,1316
586,186
316,440
619,2352
1163,267
82,1010
289,783
1212,587
1295,293
247,1037
1099,1903
77,2427
1019,1698
1087,1606
286,921
347,2309
1259,182
149,1058
265,967
70,339
1194,2180
1231,271
548,251
812,484
540,126
124,1111
853,585
503,246
2076,15
1045,2392
2019,2
479,195
1992,47
1330,550
347,2344
693,2438
1996,2304
1138,306
187,2404
2025,2193
847,2384
70,788
1028,1988
1635,12
819,1429
1671,13
1038,2178
1225,2237
967,1774
849,1030
1033,105
1276,530
2169,0
1330,18
781,1453
1288,493
83,807
1078,604
87,479
910,59
772,2396
972,1575
1046,1648
1155,2291
878,2390
1059,141
137,491
731,2413
1891,2423
323,509
698,95
1090,1928
215,2388
272,814
244,2320
215,2281
180,1094
710,1126
326,2421
1078,2270
853,1660
1110,1611
933,1437
1008,1584
487,2386
853,1471
1281,2147
659,1118
1251,257
303,977
580,284
276,629
1376,1429
1987,2221
956,1365
1219,69
581,2294
1202,1665
982,1572
386,323
285,2361
620,105
1189,1307
926,528
524,159
1040,799
788,2344
1423,2
290,968
1057,2091
114,1085
296,448
953,275
526,191
721,57
282,1244
1085,242
988,1899
997,58
876,1458
993,1453
982,2429
937,577
131,694
981,1400
810,1298
205,2410
1178,2158
1124,1707
1129,2367
8,662
1858,30
331,2411
1144,2220
242,1005
869,70
113,1187
10,473
468,293
952,195
750,1115
1053,2297
845,219
991,750
65,333
1155,642
1194,2041
40,707
941,64
1339,1508
674,186
1273,1653
115,440
240,424
1198,1594
2436,2127
1896,2359
695,201
1151,481
878,1049
294,2398
1263,245
345,2361
322,516
1187,2347
1084,1761
1401,1598
303,988
1267,1607
888,1630
134,591
144,1101
2446,2089
409,344
1104,192
1328,445
567,2309
149,1128
855,535
465,2372
1063,593
1196,2029
81,2426
84,2407
390,378
297,1215
140,1114
268,2414
1110,663
540,520
1646,17
572,395
1294,1278
134,949
983,1801
912,642
2154,19
1163,2265
674,1315
1185,287
912,353
1314,569
354,609
1051,1494
858,2394
563,2391
450,2422
1239,360
1162,2163
1248,542
1016,2288
363,1148
1994,2424
880,1605
1130,1659
1386,1439
833,1498
491,2276
1835,79
75,377
2037,2317
46,506
1276,1383
62,518
443,130
952,408
73,959
815,1360
282,615
1398,1504
895,258
965,1173
1016,1662
815,1667
1697,83
1314,1291
820,1268
659,2235
840,648
606,41
2364,2058
966,2147
691,237
967,1664
1233,69
1076,1509
928,1329
1148,1851
913,13
1357,1501
1271,2200
1031,630
1654,50
28,616
1083,1212
2416,1978
1002,1570
1897,2342
1217,1389
1214,546
1006,666
940,450
849,1640
1943,2135
1069,461
910,1774
1414,1387
1128,616
252,447
812,5
1078,1858
1180,1955
991,2189
1180,1869
982,2
867,1445
1026,554
1117,458
1200,2387
1033,1606
992,1880
513,176
2032,23
316,1099
693,1189
820,1074
203,824
1371,1614
2052,2445
173,358
2391,2022
105,1080
500,141
672,184
125,1126
328,2321
50,565
1042,1565
319,2366
1111,79
1340,1467
93,1146
1077,2212
913,63
866,1293
1042,782
1302,2325
1169,37
655,1104
420,497
1144,1749
902,1555
495,558
917,2324
1255,171
755,1230
422,2308
135,1193
1168,1542
338,1098
1928,2364
1366,1563
1042,1238
657,506
1313,66
39,516
1975,2183
511,469
500,161
40,2348
721,1275
1095,675
749,15
799,1414
242,392
1201,1578
173,1011
384,35
90,798
1327,1306
337,2349
199,372
1156,1665
381,484
945,1189
739,2371
824,435
904,1363
1134,2381
1065,2357
828,1288
1021,2317
1277,2399
47,750
1147,1792
9,2375
473,242
1155,1479
956,1347
1302,375
529,2317
1275,343
2361,2021
1045,2348
872,2377
464,468
1344,1343
959,1177
1221,265
865,1458
855,2415
1326,537
616,265
1109,573
1184,258
1233,1512
885,185
781,2417
1264,561
655,2179
937,360
994,188
1068,556
945,1186
532,93
620,235
1001,1104
1094,222
1265,164
1313,408
1094,47
879,1485
210,870
437,19
518,9
80,2406
2048,2392
650,2294
1221,1987
166,855
1003,1531
965,721
1001,1956
1085,179
1141,2215
1210,2281
222,2307
1079,1851
1986,24
76,702
843,2424
969,2360
70,498
1230,170
303,405
870,703
768,582
1191,1979
244,361
299,1102
862,454
1035,614
118,811
1871,2379
1161,705
1049,1339
158,585
973,2152
195,904
700,1159
1120,171
795,1591
1131,2249
1897,2364
848,1483
1037,1593
837,1590
2398,1935
786,2354
829,455
43,386
2373,2125
859,106
938,513
609,488
968,1098
816,2391
249,2234
1056,1108
561,493
1289,1369
977,1858
184,1072
1037,632
533,138
1261,1397
937,2357
846,2324
1284,3
960,1337
1217,1459
1112,303
1100,1571
428,2344
403,333
135,740
861,2411
1145,412
55,405
1978,6
178,713
984,521
777,512
423,54
155,728
842,1423
447,482
901,2380
908,1766
710,2194
1207,1376
185,437
989,680
835,61
150,777
1115,780
952,1248
425,136
689,2362
931,2334
1279,148
231,1028
942,1135
256,2255
507,500
475,136
136,932
131,1111
803,469
1878,42
225,669
1351,1426
738,1216
1135,754
1162,211
1055,406
76,661
2438,1941
1040,2238
179,1142
518,2420
316,965
1320,7
909,30
102,917
197,1114
323,672
596,447
673,1153
1069,623
734,1199
901,168
324,343
224,2273
1125,1653
74,1135
155,1283
1181,1450
1550,4
1974,2404
792,2264
1064,31
652,1179
103,366
2436,2013
967,131
963,184
1154,55
1067,56
365,2431
1222,2382
51,744
676,1230
1058,1669
786,2399
128,1087
1000,1144
1125,1391
1715,95
91,636
280,819
867,1680
1385,1391
954,777
2436,1934
1073,426
1180,1399
2419,1954
886,14
827,995
1015,2280
1169,2140
1046,235
563,2193
1533,78
1153,323
1047,2253
1312,1516
987,1885
900,634
1289,2324
119,2345
122,1014
909,411
1172,2248
1168,2028
780,1324
1037,353
985,1378
946,1617
1324,1477
63,614
1062,372
853,98
1194,2185
1272,313
459,2238
460,165
841,638
2085,17
1302,525
166,2302
974,619
902,132
257,1211
25,2336
1253,394
1179,1499
1170,328
1010,360
1013,451
243,806
785,1643
987,1778
81,389
1284,1422
931,749
800,1218
1400,1447
456,553
997,2263
1199,1419
494,155
1013,449
1129,58
1185,93
1055,599
747,1094
1125,1338
1905,2308
151,873
1107,328
652,51
1216,495
1970,2178
1074,1408
879,1334
281,674
1331,545
347,531
516,267
1753,47
1166,1900
1216,1549
387,359
563,467
1117,1678
1760,90
544,2400
1068,241
94,745
684,1246
940,1936
1643,79
1483,15
177,1121
373,511
1315,1341
1214,1672
1141,2060
1274,1446
100,2328
238,427
868,1418
685,95
2337,1968
1137,566
1165,1895
1147,1777
1232,2127
165,824
893,2414
234,669
1024,2251
100,399
609,74
1040,1240
898,533
1095,1428
166,1293
1067,551
970,1266
1947,54
496,2250
485,584
376,2305
374,2354
1251,308
331,463
210,348
212,635
632,362
1238,2335
879,2417
1024,2180
1971,2123
403,2341
1050,253
46,608
1039,392
1104,2323
219,1283
108,984
828,1396
1075,1178
594,309
1311,1491
1297,399
876,1374
1114,2127
1103,2306
1120,2414
62,738
1167,1499
963,2387
762,2378
719,1216
1047,276
706,2184
492,250
137,701
1922,2261
984,1726
1227,1413
963,1624
1109,2376
1047,429
1231,2101
484,36
1024,1757
1185,358
311,542
186,1099
879,1565
1265,248
1030,1994
409,2432
236,845
639,461
403,4
633,231
787,1633
653,49
1214,1
314,2333
43,369
123,526
1029,489
1027,1784
303,689
1382,30
1077,691
664,1165
2016,2411
1093,2148
9,875
34,459
195,562
1043,1673
965,362
163,717
1799,34
1022,1488
1364,1642
244,2314
1017,1787
549,469
927,1378
1014,1228
301,845
1041,497
763,2345
1158,410
981,2354
172,737
852,1559
2054,2433
601,106
1058,2369
1376,1560
288,2371
959,309
728,2437
1309,444
987,1438
341,1075
1361,1466
1047,692
152,369
1166,1992
1211,240
1072,1931
1028,1449
719,2308
1033,2252
546,26
902,560
1021,329
666,197
1049,2094
2031,2411
301,616
140,1077
131,415
386,2412
75,978
900,1346
797,1629
955,1388
1135,223
1090,697
1053,782
571,517
943,1387
120,2408
1341,81
830,1214
939,2359
85,397
749,229
1183,2059
1032,29
1019,1695
557,446
1289,1538
309,1258
1993,2141
321,508
505,2340
393,65
894,1102
923,1499
854,512
670,2441
124,1162
1312,491
183,365
998,27
953,1764
974,302
968,1783
527,2254
669,1205
539,284
650,69
1107,775
1223,253
1076,2279
832,2375
1282,68
842,18
163,386
798,2431
556,418
946,1364
1995,2241
1085,1609
1161,235
111,1158
973,1256
867,1077
1250,1625
1279,305
1044,766
886,1392
936,1387
1391,82
715,161
875,1002
1002,443
976,1134
1070,2382
1218,134
850,17
2392,2085
842,413
499,423
751,2368
785,453
112,971
16,964
169,762
282,634
1222,391
35,614
269,1143
1155,1996
627,2344
348,2283
1165,767
815,647
48,997
916,1055
982,1508
1087,1472
971,1143
949,121
67,761
1267,1618
653,111
795,1677
1164,668
998,709
996,1391
1940,2382
1270,372
1230,1953
314,2336
1988,7
1099,1
239,2435
889,1437
1841,42
100,685
750,1020
121,731
1767,69
739,1146
979,840
1331,1343
1066,677
820,1040
248,948
972,2245
1009,2076
846,1247
1689,36
1009,44
1294,447
617,2326
528,465
1005,500
282,638
435,2250
1335,94
856,2371
982,2086
2368,1902
1133,2330
754,1153
1173,1485
1984,2291
1670,94
1230,202
868,1320
1109,1711
1282,1367
931,461
983,815
1075,1893
947,11
435,368
1078,2273
1200,2237
213,686
1071,1265
981,13
213,1137
630,118
855,1392
1106,645
81,593
817,575
170,599
1216,1387
1012,460
1141,172
700,1334
148,406
296,2277
208,1229
1991,2368
305,932
212,399
456,2427
336,599
1173,1659
364,1200
951,1482
1217,2185
1300,1558
88,762
1569,80
604,438
1163,405
1103,2392
1994,2396
1966,2179
1119,1472
873,1070
1055,1412
1136,2377
2015,2152
1222,57
964,508
1261,1517
541,526
848,1026
1272,2127
1334,1643
1249,2413
1738,84
142,2279
1385,1652
1094,429
1208,2118
1054,2412
1974,2109
981,1926
327,539
1071,769
930,1553
1292,1489
1364,1472
468,424
1963,2362
969,130
1272,560
1228,2447
576,118
729,1076
2035,2443
614,414
129,860
456,2383
933,460
1302,485
978,1182
647,1148
647,341
1010,2227
939,1783
485,2243
935,723
950,1614
870,508
257,2260
987,71
1272,1526
1088,1210
904,1330
643,2200
126,853
451,204
854,600
663,349
1138,1720
1894,37
1011,1887
870,1650
750,2231
979,57
457,2282
57,487
1200,1511
1109,2375
1005,2007
724,1104
1170,55
875,974
895,224
951,1523
495,405
792,2340
998,354
1413,1403
1020,1436
1020,2167
933,193
512,2330
1475,26
1068,1615
1044,690
2373,2100
348,2420
968,1218
1314,369
961,1609
942,1617
680,2214
1033,791
258,2398
764,2357
101,984
1157,2225
1294,2387
950,702
1001,2326
984,2420
1066,1422
437,12
1092,254
1284,1542
1871,26
770,238
982,1888
1020,1658
72,2441
1244,429
349,2330
7,2389
920,1539
1325,1622
1532,40
470,287
320,472
704,1273
229,1167
1027,2103
1948,2139
836,405
886,2359
549,529
969,2316
1335,1409
956,1590
1035,1489
241,737
1268,238
1479,17
880,308
1303,341
1037,1825
991,1489
144,2402
134,836
795,1729
1074,1750
1073,1982
1048,1112
1221,618
876,77
1275,575
520,2377
632,246
70,2309
74,641
1213,478
1060,1936
683,1281
1004,1420
1178,57
985,1606
934,1985
1116,20
138,379
369,348
1076,1335
1256,537
1179,1486
1816,21
292,2257
452,2432
1154,2075
742,2341
925,1138
1021,1586
1051,1559
690,192
1050,2243
563,2446
1030,664
1280,312
899,719
1217,2421
1084,1362
324,1237
1187,2246
1084,2422
1962,2425
515,559
1210,2147
894,153
180,1293
219,918
1115,1560
1115,362
476,2322
1163,235
454,2320
1097,1681
807,1547
1194,1935
945,336
263,1268
459,83
952,690
857,1535
801,485
940,249
290,711
1263,246
521,432
382,515
1353,1318
1074,1391
1313,126
1244,211
972,1873
597,2258
666,1114
1135,2407
1230,1582
124,1134
1016,1099
111,704
909,1125
1116,1949
898,1236
790,569
1123,1739
404,69
2063,24
981,1551
1064,1366
1248,1582
110,881
778,1331
255,2361
1094,1662
82,1105
567,47
2043,2427
854,976
503,404
1195,579
943,1919
2017,2270
403,616
1975,2174
626,56
1172,1858
1950,2323
1187,1341
1034,1506
1127,1350
1019,1389
276,1025
262,2411
1130,1333
137,819
178,534
2388,2094
303,1246
779,2399
976,1390
727,204
1156,1341
473,2236
722,1149
1260,1635
1122,2140
810,1187
1088,257
2155,23
978,407
291,1190
693,44
1198,1928
1250,46
1093,1907
498,2364
543,2196
1116,1541
1202,1628
588,495
1277,18
1160,596
409,511
1453,96
383,69
1618,19
851,2348
866,92
144,362
989,516
1223,449
1308,2324
1902,2412
107,1016
888,1165
696,1084
1320,129
1245,294
1822,73
2445,1924
1451,57
1009,503
1479,70
645,2176
546,256
416,78
1095,1821
17,444
1633,97
1253,4
252,1174
1234,2415
244,822
773,1072
810,411
198,627
525,321
933,2005
945,340
359,2363
20,945
972,1822
1056,2272
1116,1664
864,689
470,2274
712,541
1031,2378
714,255
854,1350
742,2277
826,1228
995,2003
962,619
1252,315
913,1136
1129,2165
2419,1900
1267,1295
1276,2412
1176,1874
913,1121
258,1051
1132,1352
1017,571
254,960
1368,1515
1082,1747
10,612
1283,2328
912,112
633,540
101,729
1158,1930
1147,677
1291,13
1043,1727
1064,249
1101,1358
1989,2333
4,526
1237,604
271,367
1313,35
914,1610
854,418
258,1153
858,30
1225,1320
1097,43
1003,1397
1076,2276
917,1498
1001,1829
1080,1301
145,555
726,2355
1733,99
723,2384
696,2393
103,1183
321,574
1823,2377
866,1694
876,1110
252,954
373,38
1118,2273
2357,2042
1221,2032
1126,535
1414,49
298,1058
334,590
2428,1961
982,676
193,442
104,725
844,1102
1223,466
955,144
294,2332
1109,14
853,436
1172,383
904,1160
1024,2284
1080,183
1777,83
774,1592
799,2401
994,1214
415,2282
835,1434
1097,120
1381,1476
239,903
1198,514
732,1328
1373,1341
885,424
276,1234
972,1711
2001,2243
333,2369
821,342
1273,338
779,1543
1940,2258
451,2441
1223,1975
1213,2406
495,386
546,377
1230,350
824,546
603,195
1930,2373
95,849
473,142
95,2307
704,2202
773,1250
1108,659
227,735
315,481
792,53
961,1411
2019,0
