row,col
1466,2163
1601,815
1743,930
1343,2373
1636,1003
1523,2160
1813,1081
1326,2135
1692,2359
1326,2050
1410,2064
1359,1937
1540,2038
1701,1004
1445,2014
1268,1267
2410,2265
258,507
1892,953
1584,2055
714,402
1867,812
1553,2298
1461,2013
1409,2165
1714,1075
1535,1961
1518,2271
1847,706
1152,1249
1377,2157
1233,1171
740,468
1615,2309
1722,775
1581,950
730,406
1909,964
1391,2074
1733,775
1183,1252
784,347
780,105
810,891
1582,784
1625,945
1767,1013
1153,1262
2391,1499
1815,834
916,1097
1202,1215
1698,1031
1654,2298
1442,2108
1475,2211
1399,2354
959,577
2401,1542
1655,1051
1699,1110
1116,1236
1428,2217
1354,1994
1789,989
1344,2401
2198,1281
1497,2161
1541,1986
1444,2135
1411,2338
2390,1502
1151,1209
1187,1105
930,1104
1860,1019
1408,2253
1648,819
1359,1968
1326,1962
1515,1954
1686,877
1726,921
1587,2143
750,278
1346,2014
1345,2264
794,337
1229,1232
1884,931
1416,2064
1691,2418
1597,783
1309,2097
1335,2372
1464,1947
1608,809
1741,1046
1853,918
1681,2395
1536,2016
1558,1960
1380,2301
1857,855
776,283
1246,1997
758,192
1285,2055
1377,2220
1807,910
1671,826
1274,2078
1860,691
1356,2152
1466,1952
1545,814
1410,96
1388,2251
1699,756
1718,1095
1576,2226
1845,851
1610,2269
1385,1963
1477,2143
873,168
224,489
750,425
1664,1056
1766,793
1397,1966
843,132
1822,907
1787,866
1799,797
1485,2021
236,492
1774,831
1734,829
1381,1900
715,527
1183,1187
268,483
1779,1017
1303,1965
1327,2079
1808,923
723,395
1356,2150
993,622
1675,834
1699,1014
1595,729
1197,1261
1680,667
1376,2098
721,510
1321,2138
1506,2321
1398,2175
1565,1983
1448,2034
1912,992
1452,2039
795,886
1485,2383
248,462
1661,2414
2439,2185
738,119
1344,1876
1742,825
1463,2176
1139,1265
757,247
1289,2056
1617,2378
770,106
1003,602
1813,986
1619,2275
2163,1236
1262,1954
1538,2056
1468,2065
701,363
1700,1114
736,400
1602,2360
1394,1898
1385,2342
1491,2107
1406,2252
1627,2376
1643,820
1583,2298
1448,2349
799,322
1412,2080
1365,2268
1609,2212
1278,2089
1391,2090
1857,1040
1805,820
1123,1126
1131,1077
996,621
2392,2265
1263,1926
1431,1940
1537,1956
832,227
1692,973
1346,2145
1518,2019
1468,2370
853,140
1164,1138
796,82
1767,793
1801,823
1380,2335
1572,860
1590,731
1006,599
1778,989
1087,1146
1426,2061
1275,1890
1461,2022
682,461
844,172
1011,591
1660,2414
1361,1935
730,404
1340,1903
1877,917
1550,1982
1814,940
731,93
792,102
1503,2392
1585,814
782,215
1277,2112
1266,1233
1142,1316
1396,125
1146,1123
1770,903
1442,2130
691,319
1767,836
1628,871
1843,731
1600,724
1309,1976
1431,2330
1638,835
1257,1934
1623,919
2219,1305
818,212
1594,877
1571,2141
1609,889
810,345
1730,1120
743,271
1629,769
1832,868
1676,676
1474,2141
1646,1059
2409,1516
1523,2100
1622,915
1706,1042
1601,2347
802,81
1133,1224
1404,1969
2428,2279
1375,94
1790,949
1257,1275
1790,773
1859,1013
1251,1881
1431,1945
1679,2326
1391,2129
1547,2140
1695,959
2403,1516
1473,2238
1173,1144
1268,2048
1354,2396
1318,2077
1443,1982
1626,787
1495,2174
696,359
1544,2204
1733,1005
1599,2157
1868,904
1799,984
812,291
1647,2352
1581,2376
1350,2209
1394,2311
731,266
1355,2035
1591,814
1346,2134
1822,774
1273,1882
1359,2009
1577,893
1222,1280
1591,2154
1847,837
658,389
1361,2044
1502,1978
1551,2347
1670,2301
1686,712
1854,1030
1428,1891
1298,2101
1853,889
1299,2054
1473,2041
1601,850
1438,2348
1455,2377
2083,1264
1281,1914
1511,2296
1664,1030
656,1408
1478,2331
2160,1265
959,562
1582,2086
2191,1313
1653,2278
1278,1942
1571,1956
1196,1120
2431,2265
1339,2160
1781,926
2220,1253
1241,1177
1723,852
1388,2080
1618,829
1617,773
1410,2287
1585,2126
1487,2208
1503,2188
1800,797
1546,867
752,140
1460,1969
1834,920
1936,976
1446,2024
1361,2139
1378,2027
856,291
1583,812
1836,720
1529,2117
1482,2150
1166,1239
1371,2407
2191,1228
1316,2186
259,548
1265,1913
1561,824
752,363
2384,2200
1505,2094
1587,960
765,80
1656,2281
1376,2256
2114,1244
1780,1017
1738,877
1429,1921
1576,2194
1367,1931
1796,878
1684,1048
1319,2250
1116,1220
1661,2322
1407,1971
718,115
1667,840
1697,1048
1428,2089
1808,795
1571,826
1330,2182
1460,2127
1303,1951
1896,907
1856,909
1859,889
1853,731
1692,1087
1644,2380
1573,758
1742,751
843,182
1648,712
1735,760
787,377
1894,916
1262,1256
1293,2027
836,194
758,160
2160,1268
756,244
1845,820
1641,2396
1405,2230
1488,2199
744,110
1817,2434
1428,2193
225,498
1531,2018
717,508
1408,2377
1835,965
1557,2022
1726,653
1536,2242
1367,1929
1705,816
1568,2353
1513,2154
1476,2301
1731,962
1750,760
1557,879
677,1401
1870,869
1522,2110
723,414
1541,2040
769,414
1555,2044
1413,2004
2183,1300
785,303
1383,2318
1415,2143
1609,901
1600,2139
1590,2130
1427,2382
1843,838
1729,757
1577,857
1714,681
2407,2187
1425,2049
1366,1965
1615,850
1644,2359
803,194
1445,2340
1664,936
1259,1980
1707,1071
1343,2408
1743,806
766,263
1420,1954
1198,1144
1571,2198
1513,2279
1512,2273
1608,719
1682,2369
1462,2064
1869,966
1322,1971
1671,903
1520,2297
1863,1042
1645,2340
1727,998
1634,807
1519,2249
788,257
1708,739
1530,2015
1699,765
1577,2075
1430,1901
1379,2272
1778,974
1387,1997
1734,745
1291,2094
681,363
1675,885
1347,1987
693,341
1388,2189
693,337
815,260
1719,1117
1558,2112
1752,882
1486,813
1654,882
1330,2129
1703,2400
1328,2114
2191,1272
1347,2018
1331,1894
1503,815
1571,944
1551,2386
696,369
1219,1156
283,518
1361,2151
1349,131
714,387
1001,589
1647,794
1467,2205
1296,2123
1459,2200
1758,814
1315,2060
1557,2126
1311,1996
1834,976
1124,1192
1667,880
1131,1223
1279,1947
1161,1191
1518,2137
1624,956
2176,1254
1732,918
1553,899
1335,2377
1018,590
1654,1005
1417,1929
1133,1184
1717,1145
1743,677
1918,964
1602,2136
1215,1284
1270,2089
1183,1265
1201,1198
1673,856
1404,2088
1322,2142
1312,2122
734,263
1753,852
1733,1033
1815,844
1247,1283
1494,1952
990,581
1533,2258
1286,2048
1388,1904
1500,2242
1661,748
1675,844
1748,920
1539,849
1604,2175
1703,1096
1677,967
791,120
1597,885
1601,2357
1335,2079
1316,1874
1514,2301
1565,2135
1259,2034
1896,958
1818,887
1578,805
1574,2050
1589,2379
1263,2042
1826,882
1740,721
1472,2113
1558,2171
1497,1973
647,450
801,302
761,356
1692,1057
1563,2039
1739,1136
1515,2030
1347,2359
1517,1987
840,198
1345,1898
1632,941
1337,1970
1696,744
1627,895
746,125
1271,1905
1133,1144
1576,2215
1759,1006
1808,939
1712,966
1737,738
1353,2362
1489,1983
724,517
1700,903
1577,1966
1488,2336
1378,2032
776,311
1537,806
1917,947
850,263
1175,1176
1740,716
1614,933
799,214
957,568
1597,786
1144,1229
1819,893
1320,2330
1423,2376
2180,1241
682,413
1450,1954
1833,718
1313,1902
1332,2125
1243,1976
1367,2310
1665,2323
1540,2262
1405,2367
1594,2305
1459,2325
1114,1111
706,382
1681,1029
1586,2132
1489,2329
1741,1053
1323,1940
1558,2252
1294,2180
1548,2050
1796,978
1475,2019
1127,1154
1321,1984
752,288
1361,2052
1479,2131
1179,1102
1427,1950
1628,840
1292,2096
1547,2291
1726,980
1440,2367
1462,2339
1309,2198
1370,2354
1725,905
1407,1952
1227,1237
1309,2051
1774,927
755,345
802,82
725,125
1492,2168
1887,892
1480,2183
1620,737
813,156
1260,1928
678,1393
1525,2278
1549,2324
2445,1611
1577,2339
251,506
1399,2151
1833,874
1136,1073
740,173
1704,800
1334,2023
1468,2268
1392,1950
1108,1118
1438,2095
1541,2341
2158,1237
1331,2154
1708,885
1884,1016
1748,871
1547,2170
1609,828
2144,1224
1684,933
1733,830
1653,956
1792,843
1532,2062
833,285
1857,721
956,540
742,433
1611,2232
1421,2375
1744,938
1519,812
2142,1273
1596,2130
1613,819
1619,971
1629,843
1644,840
1763,1071
247,501
1360,2190
1407,2337
2082,1263
1375,1929
809,916
1671,2291
1301,2214
1934,994
250,546
1629,967
1454,2320
1721,939
721,392
1492,2154
1357,2335
1638,2248
1347,1894
1395,2405
1367,1899
818,164
1597,2329
1394,2326
820,153
802,885
1466,2016
1695,777
1643,2284
1421,2117
1197,1269
1292,2175
698,480
1300,1915
1464,2032
1529,778
1208,1175
1784,1024
1361,2101
1177,1148
1452,2040
1688,876
1588,2062
1700,1003
1605,2326
1405,2015
1621,821
2384,1508
1674,717
1321,1994
1754,743
1336,1981
1504,2002
1782,1008
950,563
1859,948
1936,989
1836,704
720,136
1326,2165
1456,2140
1183,1295
666,444
1530,2379
1586,903
1743,894
2186,1236
1349,2048
1764,1026
754,196
1358,1968
1535,2183
1690,2345
1523,2266
1367,2375
1618,951
1524,1978
1491,2310
775,81
1255,2010
1709,684
1781,856
1112,1237
1180,1269
1789,761
1386,2258
1270,1913
2387,2195
1772,884
1693,1008
1162,1082
1282,2073
1567,2018
2127,1269
1525,2252
1555,2203
774,112
1382,2158
1583,904
1562,2338
1406,112
1563,792
1503,2085
1414,2384
730,283
1208,1254
704,310
778,56
2220,1220
1681,1104
1656,781
1544,908
771,425
1416,2040
1889,900
1222,1282
1767,940
796,343
806,107
798,247
1805,983
806,104
755,381
1631,2241
718,503
1405,2356
1427,1892
1913,950
1746,874
1335,2074
2178,1302
1410,1927
1202,1209
1849,1005
1614,920
1522,2340
1530,2250
1445,2362
1622,977
1360,2144
1788,1006
1336,2187
1634,934
1559,1958
687,333
1572,805
2195,1304
1190,1307
1592,892
1353,1974
1279,1903
1653,2255
1113,1172
1833,826
1408,2103
1466,2112
1727,842
1555,2188
1791,1089
1110,1158
1685,2409
718,425
1270,2091
1550,2396
1361,2115
1483,2368
1646,1024
685,386
1532,2146
1557,2315
1832,1048
1391,2041
256,506
1558,855
1515,2164
1284,2007
1720,1007
1378,2086
1593,857
2191,1310
1755,790
1496,2084
1772,805
1402,2075
1570,758
1485,2391
829,317
1501,2094
1577,2076
1628,2384
1553,871
1569,2314
1764,835
1398,2195
1846,913
1808,2431
1637,842
1618,2293
782,176
1898,969
1746,848
1694,1127
1733,735
1571,804
1538,912
1666,2366
1567,804
1392,2001
1462,2025
1375,1956
661,458
1781,885
1538,2171
859,191
1749,803
1799,837
1345,2390
1546,1968
823,235
1887,942
1695,2268
1501,1974
1344,2370
1638,877
1450,2390
1452,2321
1164,1123
1532,2060
1543,2077
1764,1025
1728,922
1834,930
1625,2263
1616,981
1072,1799
1452,2290
853,158
1548,2188
1696,753
1501,2223
1406,2057
2171,1298
2171,1281
1888,965
679,1412
1787,913
1478,2279
688,393
1258,1292
1634,768
1644,2393
2443,1641
1224,1216
1263,1961
1662,765
1560,1977
1787,806
1611,804
1646,1055
1771,979
1497,2369
853,132
1272,2014
1452,2220
810,227
2159,1317
1366,2152
774,357
857,272
1683,1067
1832,914
1591,820
1389,2390
1471,2277
1659,2371
1832,1010
1094,1176
1525,2161
1415,2013
1657,943
261,537
803,227
1767,1066
1726,799
1069,1780
1802,965
1147,1203
790,395
731,416
1511,2338
1648,907
742,244
1436,2398
1764,739
1657,819
1835,712
1211,1258
1518,787
1487,2093
1578,2082
1026,628
1131,1081
1501,2115
1698,915
657,410
779,365
1409,2030
1639,1001
1373,2346
736,414
1457,2083
1700,2412
1673,2367
1896,947
1787,935
1464,2232
1448,2067
1631,886
1534,817
1611,2360
1858,969
1638,2314
1137,1270
1217,1258
1335,2151
238,527
1732,986
703,305
655,397
1311,1953
812,243
1651,2245
1151,1099
719,131
1349,1864
1656,1074
1161,1120
1644,909
1849,796
1598,2127
1634,709
1467,2005
1833,895
243,543
1531,2012
1502,2298
1413,2114
1453,1979
1754,956
1666,1023
1429,2143
1359,1996
1141,1211
2396,1488
1211,1266
688,496
825,321
1826,987
1615,915
1750,1103
1153,1306
1653,2362
1565,862
1417,2002
1374,93
1523,2240
1457,2141
1460,2002
1443,2320
1355,2318
2187,1257
689,474
1681,958
847,287
2208,1219
1795,869
1764,972
1607,2335
1116,1173
1236,1258
1344,2132
1599,2183
1475,1962
1338,2077
1587,2306
1390,2368
1396,2364
1416,2402
2399,1540
1874,1038
1439,2103
821,203
1511,2271
1435,2113
1314,2067
1704,990
1490,2133
1697,974
1494,2089
1497,803
1751,799
710,453
1564,2141
1371,2359
239,472
1196,1215
799,295
1138,1178
1532,2258
1552,2246
1819,1040
1243,1287
1335,1960
1458,2146
755,189
1313,1916
1608,2238
1693,755
1584,2309
1143,1108
751,290
1623,707
1517,1984
1314,2301
1491,1960
1674,2336
1571,1943
1515,811
1695,950
1320,2268
1574,2212
1620,2333
1683,1001
1691,697
1428,2039
1740,1058
1870,840
1120,1132
1297,2161
1334,1914
790,353
1453,2008
1688,1061
1577,2367
1414,2164
1232,1900
2160,1240
1755,884
1493,2217
851,202
1474,2186
1637,850
1668,772
1274,2107
1758,739
1562,2150
789,200
687,455
1763,931
1406,2178
1604,2332
1447,1962
1896,953
1577,2333
1824,815
1740,743
1581,946
782,370
1659,2268
1261,1893
755,58
797,222
1837,778
1654,724
1212,1201
1757,1059
1164,1124
1715,1099
1403,2203
791,397
703,309
1375,2158
247,478
1544,836
1801,805
1443,1959
1695,781
1673,683
1845,693
673,449
1573,1971
1698,1116
240,510
1090,1123
2169,1244
1628,755
1279,1886
2187,1311
1745,823
1220,1193
1546,889
250,542
1162,1121
1259,1899
1286,1265
1532,2195
736,436
2166,1233
1375,2404
1829,1071
1834,1023
1820,980
1702,859
1708,1017
1049,1780
1629,2287
2171,1254
1588,778
1739,918
1708,840
1830,789
2391,2201
1296,2016
1795,1010
1550,2259
944,1067
744,75
1710,879
1310,2203
1698,1079
1569,1960
1826,1066
1673,1024
727,411
1265,1926
249,496
1623,946
2143,1311
1646,2374
1560,808
1415,2390
1472,2402
1629,810
1557,2177
759,147
1734,690
1291,1953
1637,758
2424,2279
1422,2239
1525,2141
278,519
1901,946
1658,1051
2147,1232
769,145
1616,767
1298,2127
697,458
1690,977
1866,903
1429,2185
1586,2019
1458,2326
1354,2078
1649,945
1687,770
1122,1207
768,357
1206,1282
784,343
1581,2229
1491,2071
1520,2210
1510,2285
1856,699
1747,1033
1538,796
1762,996
1489,2280
774,167
1357,1981
1147,1089
1765,771
1332,1975
1370,2076
1704,1049
1208,1172
1741,1067
1249,1265
1398,1907
1698,2257
1542,2028
1368,1931
1021,593
1449,2190
1486,2013
1156,1269
1170,1173
1582,2032
1717,1038
1469,2312
812,265
1741,933
1601,731
1575,2396
1574,2124
1740,1047
1628,993
1328,2132
1208,1146
2202,1262
1480,2080
1456,2016
1745,932
1341,2315
1626,2325
1557,2173
1395,2034
724,510
1366,2035
1576,1991
1449,2119
1431,2258
1184,1106
1435,2038
1654,2294
765,439
1160,1244
1776,732
1502,2226
1247,1205
1415,1908
1346,2089
1740,750
1409,1981
1137,1187
2178,1261
1621,811
1209,1214
829,172
1511,2326
1324,2057
776,198
1655,2286
1465,2215
1133,1310
1245,1932
1461,1983
1750,854
1109,1098
1603,2198
1369,2336
803,79
1559,2035
1645,793
1678,2313
1186,1136
1292,2118
671,455
2216,1301
1549,2075
1848,984
1467,2089
790,328
1779,1034
1683,688
1758,1035
719,283
1777,994
1749,791
263,507
1192,1119
1759,1044
1419,2402
1543,876
1313,2126
707,347
1738,1110
1023,601
792,85
1558,2068
1787,1044
1634,855
1447,2396
1793,834
245,534
1734,728
1465,2396
1367,2364
758,343
1694,2253
1419,2029
1373,107
752,351
1411,2322
1352,1967
786,336
1802,761
1206,1146
948,1088
1381,2136
1498,1982
1693,876
1794,982
1279,1914
1592,2239
743,357
1604,2303
2196,1265
1260,1949
1608,923
1759,760
806,149
1285,2058
1760,951
1748,1019
1290,1935
1380,2085
1776,836
1288,2140
1714,902
269,492
1412,1918
1596,2232
1752,1063
1683,1048
808,275
1674,2284
1538,2106
1224,1927
1694,657
269,521
1760,963
687,344
1133,1271
1428,1966
1251,1973
783,95
1215,1242
1434,1933
1180,1112
1295,2083
1720,1016
1652,2294
1852,981
737,327
1515,854
1415,1970
1702,1077
833,207
1578,1999
794,139
1734,1070
1250,1952
1419,1916
1725,1040
1416,109
1830,2431
650,420
224,455
752,139
1245,1298
1623,832
1724,1088
1348,2388
681,455
1822,935
1410,2236
1739,1087
1293,1926
1361,2149
1619,912
1479,2212
229,464
1846,967
1814,951
1651,2316
1111,1195
1104,1107
1122,1146
2185,1240
1742,959
1355,2331
1489,2093
1577,2286
1551,2384
1486,2175
1577,2105
236,461
2166,1292
1665,2253
1765,761
1368,2253
1262,2047
1650,1038
1727,963
1101,1211
1470,2161
1308,2252
1817,859
740,292
1554,910
1860,829
1685,941
1651,2389
778,177
1332,2393
1487,2394
1184,1208
2144,1250
1149,1211
1230,1904
1341,1967
815,268
1898,918
1389,1915
1702,1041
757,251
1439,2242
1659,829
2208,1238
1650,938
1449,2138
928,1102
1839,1037
1639,798
1351,2175
1657,852
1510,2101
766,180
1564,797
1287,1898
765,292
1448,1955
1360,2402
1795,961
1331,2383
1882,944
1652,818
798,117
1722,676
1414,2206
1626,2253
1559,2122
1339,2385
1505,2271
2385,2217
1567,843
1067,1773
1546,2228
1632,850
1165,1238
1327,2126
1443,2129
1564,2145
1169,1200
1655,800
1553,2382
1812,861
1817,974
1735,918
934,1088
1712,1091
1477,1937
2406,1558
792,324
1334,1891
789,155
1356,2089
1683,1071
1384,2214
1411,2351
1687,799
1377,2068
1381,1966
1737,1010
805,358
1280,1930
1290,2183
1771,1039
1586,2389
1674,962
1419,2276
1681,2287
1679,721
1696,736
1626,950
2432,2267
1720,774
1622,2335
1647,800
1718,902
1092,1155
732,500
1290,1887
1179,1093
1555,2262
1401,2212
1732,743
1255,1914
1291,2045
981,569
1862,959
748,262
1849,957
1148,1263
1448,2266
1115,1134
827,156
1691,2366
1762,909
1735,708
1513,2022
1612,800
1756,904
1394,97
807,126
1713,866
1393,2204
848,289
1410,2099
1558,2324
1790,1062
806,299
1601,984
1711,666
769,108
1516,2382
2174,1314
1766,743
1253,1239
1643,888
998,600
1843,894
1133,1280
1649,832
1311,2168
1858,907
2201,1303
814,214
1821,965
1282,2104
808,76
1124,1188
819,308
1854,843
1791,1013
1645,2334
1426,2226
719,334
2441,2186
1578,815
1824,974
1473,2173
1243,1904
1682,984
1839,733
1772,1101
1539,1974
824,262
750,338
765,121
1630,920
2206,1271
1872,827
1854,953
1669,1022
1640,715
1443,2031
1620,2389
2110,1253
1569,1948
1309,2000
1589,2301
1611,724
1608,2264
1356,2043
1400,2080
1827,987
1650,850
1358,2322
1291,1962
1431,2394
1574,2322
725,460
1017,605
1385,1939
1148,1289
1633,807
2087,1261
685,496
1561,915
1856,936
1233,1950
1279,1912
1398,2083
2215,1254
1460,2180
1842,915
1343,2048
688,463
1816,825
751,250
1147,1084
1551,2068
1783,961
1179,1117
1862,818
1589,2160
1301,2014
1460,2319
1108,1210
1289,1989
1522,2155
1193,1122
1856,1007
1222,1233
1154,1141
1345,2185
1363,2108
1609,802
1509,2102
2389,1502
1636,814
1579,2197
1833,985
1862,914
1243,1266
1553,2168
1617,2399
1692,1052
1373,101
1303,2069
1208,1190
1670,818
729,153
1560,1997
1689,733
1699,2349
1665,1003
1711,726
1790,974
1519,1954
1452,2167
1443,2319
1878,923
803,328
1126,1313
1468,2349
1703,655
718,138
1648,831
824,211
1757,794
759,427
1678,797
1442,2218
1636,2317
1586,741
728,447
1416,2241
1557,2046
1735,695
1271,1935
1602,915
1606,2266
1370,2373
796,268
702,497
1561,944
1621,2348
1718,673
1648,758
924,1083
1327,2273
1382,2210
1329,2293
1118,1227
1512,2081
1582,2174
303,534
1727,1104
1449,2358
1128,1318
228,452
1441,1998
1488,1956
1326,1888
1304,2219
1671,763
1435,2150
1445,2231
763,127
1623,929
823,276
1560,2136
1554,2256
1669,891
1439,2280
744,341
1591,2064
736,401
1908,986
1622,798
1844,1018
1361,2330
1599,918
842,213
742,127
1592,890
1823,910
1704,980
1754,822
1575,2258
1478,2238
1390,2259
1839,964
1586,2099
1009,591
1627,760
1566,2389
1337,2188
1559,2062
2162,1306
766,360
1385,106
1416,2321
1502,2178
737,361
1368,2139
1803,970
1749,1094
1342,2282
1462,2273
1670,2249
1354,2105
807,229
1738,719
1517,2239
920,1067
1263,1214
1650,1027
835,186
1188,1289
1825,856
1363,1992
1689,874
1514,2166
1433,2168
1558,2201
1700,2376
1510,2384
1427,2024
1415,2001
1709,801
1184,1284
1385,1942
1692,1105
293,537
1497,2125
1603,926
1547,785
1451,2309
1831,807
1244,1278
1382,2406
774,148
1587,2114
1667,2274
1563,1955
1421,2259
1412,2055
1665,940
1800,1012
744,154
1558,2038
1293,1989
1332,2066
1676,907
1348,2109
1232,1251
1661,2313
1276,2090
1425,2313
1645,760
1343,2332
1593,915
717,404
1852,851
1496,1951
1524,2291
1318,1952
674,398
1738,989
1466,2369
1669,2374
1325,2283
1445,2245
1202,1222
1568,2089
1411,2388
1746,783
1213,1218
653,457
1348,2106
685,377
1167,1136
1381,2321
1343,2131
1345,2337
1721,792
1747,1055
1628,2242
1347,1996
1856,992
1624,903
1163,1209
1379,1901
1460,2327
1564,831
1534,2360
1663,861
227,470
1779,1001
1862,888
1833,878
1351,132
1117,1243
1477,1990
1259,1943
743,363
1363,1997
1904,961
1610,890
2104,1268
1611,798
1634,2369
1639,749
1561,2103
1446,2078
1491,2172
1509,2383
1261,1275
1441,2056
1576,2187
1369,2238
1323,2354
1727,996
1836,969
1386,2297
1374,2165
1116,1152
1669,708
1732,931
1106,1216
1497,2385
1736,921
1594,853
1618,824
1915,956
1422,2309
1286,2141
1425,1938
781,342
1784,801
1725,780
1692,2415
1632,853
2149,1277
1293,1872
1138,1096
1763,856
1685,904
1284,2102
756,270
1546,892
1147,1126
1427,2136
1752,1056
1149,1094
1468,2038
1547,2037
1728,746
1767,911
1556,2006
1646,2301
1543,1966
802,131
1739,940
1399,2042
1334,2076
1439,1974
1587,2138
1693,2416
814,190
2230,1243
986,581
1592,2137
1681,1028
1566,1963
1837,1034
1461,2089
2388,2194
762,430
1116,1119
1585,2012
1321,1947
1143,1060
1670,2257
1417,2008
1716,745
669,390
1615,762
1165,1226
1700,2397
1352,2188
1434,2334
1529,2003
707,437
1915,1010
2419,2274
1313,2102
1470,2172
2142,1278
1704,1041
686,1409
1465,2262
1661,2290
941,1096
1607,2289
1461,2375
1844,1016
1911,937
1592,862
729,360
1712,654
1625,992
1445,2358
1664,2315
1557,936
1515,2146
991,611
1574,2348
1752,1112
1762,979
1593,839
260,545
1672,759
860,130
1634,2292
1494,2286
1010,617
810,889
1517,2006
1912,993
1656,733
1546,2194
1244,1879
1732,1123
2423,2267
1587,961
2169,1310
673,422
1515,2076
1553,860
751,75
842,112
1737,730
1341,2026
1428,2231
1293,2020
1936,995
1194,1289
1606,2371
1773,839
2235,1234
1689,709
1659,2342
780,95
2088,1269
1628,2395
1496,2343
1368,2251
1610,865
1582,2023
925,1081
1851,977
1373,2314
1119,1224
1479,2014
2190,1272
1301,1944
1484,2147
1780,813
1275,2010
1789,853
1408,2263
705,308
756,416
1501,2295
1514,1966
1099,1200
754,430
1384,2387
1359,2254
1609,793
1742,1042
1195,1189
2223,1222
1756,955
1762,976
829,247
1568,867
1794,875
683,373
1353,2097
1093,1108
1664,929
1628,2397
773,386
2413,1549
1629,876
1610,849
1372,2010
1874,942
1461,2313
1734,813
1714,1026
1645,819
1771,718
1471,1991
1634,968
1858,713
835,315
1426,2142
1174,1285
1394,1933
1557,880
1382,1980
2397,1562
1834,816
1868,967
1561,1979
1710,1088
1819,810
1369,122
1363,2049
1722,1125
1762,767
759,446
1606,996
1147,1158
1749,891
1422,1948
695,349
1504,2348
1336,2292
2143,1272
810,189
1566,2084
782,111
1292,2149
1556,2262
1525,2179
1394,2382
1571,2042
771,268
1870,930
1500,823
779,383
2413,2190
1380,1979
1593,2328
1558,851
1359,122
1181,1200
1562,803
1239,1228
798,325
1672,2249
1564,2267
1232,1159
1305,2078
1557,1947
1285,2076
816,126
1547,2066
1004,592
852,276
1682,1048
1126,1298
1534,781
1608,726
1328,2006
811,165
1413,2320
1394,122
1602,941
1304,2267
1448,2267
769,300
1670,860
1318,2093
717,118
1691,1077
1187,1123
783,244
715,442
1158,1166
1471,2399
1730,918
1493,1970
2097,1252
1402,1949
1322,2259
666,420
1613,982
1567,2094
678,421
1331,2354
1871,1040
1582,857
1131,1205
1327,2135
1407,2403
1578,2213
1814,2444
1513,2157
779,172
1299,1970
1276,2015
1526,2056
1356,2143
1114,1152
1746,733
1174,1137
1636,790
1809,808
1830,942
1393,2141
1716,817
1314,2071
1366,2301
1735,1045
783,111
1593,872
835,296
786,153
1556,2112
1397,2083
1439,1955
1154,1270
1287,1891
1529,2123
850,198
1830,780
1407,2390
1296,2075
1698,654
1644,785
1633,2372
2088,1282
1484,2021
1632,862
817,294
1565,820
1194,1178
772,267
723,349
1064,1798
1757,881
1738,873
1642,853
1437,2306
1319,2162
1350,2223
693,504
1886,915
230,472
1108,1201
1617,905
1405,2178
1485,2303
1497,1977
1295,2041
1418,2247
1699,687
1254,1993
1716,1102
1575,2352
1662,1061
1103,1218
1406,2062
1798,788
697,498
1410,2226
1554,829
1121,1088
725,114
1670,963
1309,1266
1189,1134
1654,2358
1763,735
1563,2238
1437,1932
1260,1884
1403,2317
1480,2226
1798,873
1467,2003
748,175
1494,2362
964,541
1688,2293
1651,2269
1568,2173
1621,2248
1288,1893
1525,2025
1472,2029
1620,886
1692,2285
1878,970
670,427
1184,1301
1310,2099
1505,2331
1514,2186
1862,894
1438,2146
1367,1993
1670,681
759,354
1418,2014
1479,2134
1839,947
1319,2308
1546,2064
1583,2013
1696,1028
1418,1891
1394,1992
1656,708
1767,749
1529,2116
1691,991
1793,811
1666,2421
1708,697
1811,862
1402,2030
1373,2376
715,300
1897,978
822,302
1603,782
1383,2042
1490,2008
1618,1006
743,277
1811,843
1048,1782
1882,932
1690,1044
1524,2273
1680,983
769,319
1466,2178
704,406
1640,2258
1357,2242
1843,837
2393,1538
808,130
640,435
1100,1174
1277,1288
1776,921
1575,2064
1829,868
802,171
1630,915
1166,1127
1420,2182
1198,1117
1603,2249
866,130
1854,890
1682,787
1559,2199
1349,2133
2155,1256
1233,1269
1401,2054
1584,2317
1404,2102
1321,2198
1864,937
1450,2337
1726,913
750,94
1675,2298
1580,2071
1692,890
1761,1116
1299,2189
1623,834
1573,2227
1587,855
1338,1880
2395,2269
1150,1293
1828,924
1832,884
1438,2154
1880,957
1468,2394
1463,2039
2416,2262
1059,1779
948,1064
1253,2005
802,368
1675,770
1111,1110
762,366
774,354
1430,2064
1767,1072
1653,1001
1319,2164
1562,841
1124,1152
1656,719
1610,970
1022,610
1860,957
795,381
1621,2323
729,507
794,890
1678,1005
1502,2347
1670,857
1407,2228
1559,2141
2144,1259
1414,2204
2404,1514
1636,792
1587,2346
1452,2005
1342,1891
1518,2322
1419,2401
1482,2119
1314,1891
1849,855
2100,1281
1259,2030
1346,1929
1572,2139
734,462
1649,876
928,1059
1854,998
753,401
1560,2147
1543,2040
1693,1015
1425,2312
1580,2240
1653,972
1391,2106
1126,1146
724,415
1148,1294
1681,1088
769,353
813,266
1516,1959
1390,2402
746,171
1835,836
1549,1978
2151,1321
1152,1115
2405,1550
762,277
1345,2286
1350,2372
850,159
1351,2222
1568,770
1088,1104
1838,879
1693,822
2380,2193
1788,943
261,501
